"Date","Price","Open","High","Low","Vol.","Change %"
"04/04/2017","2,382.00","2,382.00","2,382.00","2,382.00","","-5.40%"
"04/03/2017","2,518.00","2,518.00","2,518.00","2,518.00","","-3.04%"
"03/31/2017","2,597.00","2,597.00","2,597.00","2,597.00","","-3.46%"
"03/30/2017","2,690.00","2,690.00","2,690.00","2,690.00","","-2.36%"
"03/29/2017","2,755.00","2,755.00","2,755.00","2,755.00","","-0.36%"
"03/28/2017","2,765.00","2,765.00","2,765.00","2,765.00","","5.53%"
"03/27/2017","2,620.00","2,620.00","2,620.00","2,620.00","","5.56%"
"03/24/2017","2,482.00","2,482.00","2,482.00","2,482.00","","5.84%"
"03/23/2017","2,345.00","2,345.00","2,345.00","2,345.00","","-1.39%"
"03/22/2017","2,378.00","2,378.00","2,378.00","2,378.00","","-2.58%"
"03/21/2017","2,441.00","2,441.00","2,441.00","2,441.00","","-1.01%"
"03/20/2017","2,466.00","2,466.00","2,466.00","2,466.00","","2.20%"
"03/17/2017","2,413.00","2,413.00","2,413.00","2,413.00","","6.53%"
"03/16/2017","2,265.00","2,265.00","2,265.00","2,265.00","","6.04%"
"03/15/2017","2,136.00","2,136.00","2,136.00","2,136.00","","10.73%"
"03/14/2017","1,929.00","1,929.00","1,929.00","1,929.00","","4.67%"
"03/13/2017","1,843.00","1,843.00","1,843.00","1,843.00","","3.02%"
"03/10/2017","1,789.00","1,789.00","1,789.00","1,789.00","","6.62%"
"03/09/2017","1,678.00","1,678.00","1,678.00","1,678.00","","6.34%"
"03/08/2017","1,578.00","1,578.00","1,578.00","1,578.00","","1.41%"
"03/07/2017","1,556.00","1,556.00","1,556.00","1,556.00","","15.69%"
"03/06/2017","1,345.00","1,345.00","1,345.00","1,345.00","","9.62%"
"03/03/2017","1,227.00","1,227.00","1,227.00","1,227.00","","11.85%"
"03/02/2017","1,097.00","1,097.00","1,097.00","1,097.00","","10.36%"
"03/01/2017","994.00","994.00","994.00","994.00","","-2.64%"
"02/28/2017","1,021.00","1,021.00","1,021.00","1,021.00","","-11.29%"
"02/27/2017","1,151.00","1,151.00","1,151.00","1,151.00","","-1.20%"
"02/24/2017","1,165.00","1,165.00","1,165.00","1,165.00","","2.73%"
"02/23/2017","1,134.00","1,134.00","1,134.00","1,134.00","","19.24%"
"02/22/2017","951.00","951.00","951.00","951.00","","11.10%"
"02/21/2017","856.00","856.00","856.00","856.00","","8.22%"
"02/20/2017","791.00","791.00","791.00","791.00","","7.04%"
"02/17/2017","739.00","739.00","739.00","739.00","","19.19%"
"02/16/2017","620.00","620.00","620.00","620.00","","11.51%"
"02/15/2017","556.00","556.00","556.00","556.00","","-1.94%"
"02/14/2017","567.00","567.00","567.00","567.00","","-6.90%"
"02/13/2017","609.00","609.00","609.00","609.00","","-11.35%"
"02/10/2017","687.00","687.00","687.00","687.00","","-5.63%"
"02/09/2017","728.00","728.00","728.00","728.00","","0.41%"
"02/08/2017","725.00","725.00","725.00","725.00","","-9.71%"
"02/07/2017","803.00","803.00","803.00","803.00","","-11.86%"
"02/06/2017","911.00","911.00","911.00","911.00","","-7.14%"
"02/03/2017","981.00","981.00","981.00","981.00","","-7.80%"
"02/02/2017","1,064.00","1,064.00","1,064.00","1,064.00","","-5.17%"
"02/01/2017","1,122.00","1,122.00","1,122.00","1,122.00","","-3.86%"
"01/31/2017","1,167.00","1,167.00","1,167.00","1,167.00","","-3.15%"
"01/30/2017","1,205.00","1,205.00","1,205.00","1,205.00","","-2.74%"
"01/27/2017","1,239.00","1,239.00","1,239.00","1,239.00","","-3.73%"
"01/26/2017","1,287.00","1,287.00","1,287.00","1,287.00","","-5.99%"
"01/25/2017","1,369.00","1,369.00","1,369.00","1,369.00","","-6.62%"
"01/24/2017","1,466.00","1,466.00","1,466.00","1,466.00","","-7.16%"
"01/23/2017","1,579.00","1,579.00","1,579.00","1,579.00","","-1.93%"
"01/20/2017","1,610.00","1,610.00","1,610.00","1,610.00","","-3.30%"
"01/19/2017","1,665.00","1,665.00","1,665.00","1,665.00","","-0.48%"
"01/18/2017","1,673.00","1,673.00","1,673.00","1,673.00","","10.87%"
"01/17/2017","1,509.00","1,509.00","1,509.00","1,509.00","","2.79%"
"01/16/2017","1,468.00","1,468.00","1,468.00","1,468.00","","6.15%"
"01/13/2017","1,383.00","1,383.00","1,383.00","1,383.00","","6.88%"
"01/12/2017","1,294.00","1,294.00","1,294.00","1,294.00","","-2.41%"
"01/11/2017","1,326.00","1,326.00","1,326.00","1,326.00","","-9.80%"
"01/10/2017","1,470.00","1,470.00","1,470.00","1,470.00","","-8.01%"
"01/09/2017","1,598.00","1,598.00","1,598.00","1,598.00","","-3.62%"
"01/06/2017","1,658.00","1,658.00","1,658.00","1,658.00","","-5.74%"
"01/05/2017","1,759.00","1,759.00","1,759.00","1,759.00","","5.08%"
"01/04/2017","1,674.00","1,674.00","1,674.00","1,674.00","","8.84%"
"01/03/2017","1,538.00","1,538.00","1,538.00","1,538.00","","11.05%"
"12/23/2016","1,385.00","1,385.00","1,385.00","1,385.00","","13.62%"
"12/22/2016","1,219.00","1,219.00","1,219.00","1,219.00","","6.56%"
"12/21/2016","1,144.00","1,144.00","1,144.00","1,144.00","","9.58%"
"12/20/2016","1,044.00","1,044.00","1,044.00","1,044.00","","0.48%"
"12/19/2016","1,039.00","1,039.00","1,039.00","1,039.00","","-0.86%"
"12/16/2016","1,048.00","1,048.00","1,048.00","1,048.00","","-0.95%"
"12/15/2016","1,058.00","1,058.00","1,058.00","1,058.00","","-9.50%"
"12/14/2016","1,169.00","1,169.00","1,169.00","1,169.00","","-16.74%"
"12/13/2016","1,404.00","1,404.00","1,404.00","1,404.00","","-4.10%"
"12/12/2016","1,464.00","1,464.00","1,464.00","1,464.00","","-7.05%"
"12/09/2016","1,575.00","1,575.00","1,575.00","1,575.00","","-8.64%"
"12/08/2016","1,724.00","1,724.00","1,724.00","1,724.00","","-10.90%"
"12/07/2016","1,935.00","1,935.00","1,935.00","1,935.00","","-6.39%"
"12/06/2016","2,067.00","2,067.00","2,067.00","2,067.00","","-3.28%"
"12/05/2016","2,137.00","2,137.00","2,137.00","2,137.00","","-2.55%"
"12/02/2016","2,193.00","2,193.00","2,193.00","2,193.00","","-0.59%"
"12/01/2016","2,206.00","2,206.00","2,206.00","2,206.00","","-2.52%"
"11/30/2016","2,263.00","2,263.00","2,263.00","2,263.00","","-1.78%"
"11/29/2016","2,304.00","2,304.00","2,304.00","2,304.00","","1.95%"
"11/28/2016","2,260.00","2,260.00","2,260.00","2,260.00","","-0.13%"
"11/25/2016","2,263.00","2,263.00","2,263.00","2,263.00","","-4.68%"
"11/24/2016","2,374.00","2,374.00","2,374.00","2,374.00","","-5.31%"
"11/23/2016","2,507.00","2,507.00","2,507.00","2,507.00","","-3.50%"
"11/22/2016","2,598.00","2,598.00","2,598.00","2,598.00","","-1.52%"
"11/21/2016","2,638.00","2,638.00","2,638.00","2,638.00","","-4.14%"
"11/18/2016","2,752.00","2,752.00","2,752.00","2,752.00","","0.77%"
"11/17/2016","2,731.00","2,731.00","2,731.00","2,731.00","","11.88%"
"11/16/2016","2,441.00","2,441.00","2,441.00","2,441.00","","6.97%"
"11/15/2016","2,282.00","2,282.00","2,282.00","2,282.00","","-2.40%"
"11/14/2016","2,338.00","2,338.00","2,338.00","2,338.00","","1.52%"
"11/11/2016","2,303.00","2,303.00","2,303.00","2,303.00","","14.58%"
"11/10/2016","2,010.00","2,010.00","2,010.00","2,010.00","","2.87%"
"11/09/2016","1,954.00","1,954.00","1,954.00","1,954.00","","9.41%"
"11/08/2016","1,786.00","1,786.00","1,786.00","1,786.00","","9.17%"
"11/07/2016","1,636.00","1,636.00","1,636.00","1,636.00","","2.70%"
"11/04/2016","1,593.00","1,593.00","1,593.00","1,593.00","","3.17%"
"11/03/2016","1,544.00","1,544.00","1,544.00","1,544.00","","6.41%"
"11/02/2016","1,451.00","1,451.00","1,451.00","1,451.00","","0.55%"
"11/01/2016","1,443.00","1,443.00","1,443.00","1,443.00","","-5.93%"
"10/31/2016","1,534.00","1,534.00","1,534.00","1,534.00","","8.26%"
"10/28/2016","1,417.00","1,417.00","1,417.00","1,417.00","","13.54%"
"10/27/2016","1,248.00","1,248.00","1,248.00","1,248.00","","-2.12%"
"10/26/2016","1,275.00","1,275.00","1,275.00","1,275.00","","-5.42%"
"10/25/2016","1,348.00","1,348.00","1,348.00","1,348.00","","-8.36%"
"10/24/2016","1,471.00","1,471.00","1,471.00","1,471.00","","-6.60%"
"10/21/2016","1,575.00","1,575.00","1,575.00","1,575.00","","-3.79%"
"10/20/2016","1,637.00","1,637.00","1,637.00","1,637.00","","-10.35%"
"10/19/2016","1,826.00","1,826.00","1,826.00","1,826.00","","-6.36%"
"10/18/2016","1,950.00","1,950.00","1,950.00","1,950.00","","-2.65%"
"10/17/2016","2,003.00","2,003.00","2,003.00","2,003.00","","-0.74%"
"10/14/2016","2,018.00","2,018.00","2,018.00","2,018.00","","0.00%"
"10/13/2016","2,018.00","2,018.00","2,018.00","2,018.00","","-6.31%"
"10/12/2016","2,154.00","2,154.00","2,154.00","2,154.00","","-3.62%"
"10/11/2016","2,235.00","2,235.00","2,235.00","2,235.00","","0.00%"
"10/10/2016","2,235.00","2,235.00","2,235.00","2,235.00","","-0.45%"
"10/07/2016","2,245.00","2,245.00","2,245.00","2,245.00","","1.22%"
"10/06/2016","2,218.00","2,218.00","2,218.00","2,218.00","","10.24%"
"10/05/2016","2,012.00","2,012.00","2,012.00","2,012.00","","2.13%"
"10/04/2016","1,970.00","1,970.00","1,970.00","1,970.00","","-0.05%"
"10/03/2016","1,971.00","1,971.00","1,971.00","1,971.00","","-1.84%"
"09/30/2016","2,008.00","2,008.00","2,008.00","2,008.00","","-2.85%"
"09/29/2016","2,067.00","2,067.00","2,067.00","2,067.00","","-5.87%"
"09/28/2016","2,196.00","2,196.00","2,196.00","2,196.00","","-4.44%"
"09/27/2016","2,298.00","2,298.00","2,298.00","2,298.00","","-1.16%"
"09/26/2016","2,325.00","2,325.00","2,325.00","2,325.00","","-2.43%"
"09/23/2016","2,383.00","2,383.00","2,383.00","2,383.00","","-0.25%"
"09/22/2016","2,389.00","2,389.00","2,389.00","2,389.00","","12.80%"
"09/21/2016","2,118.00","2,118.00","2,118.00","2,118.00","","7.84%"
"09/20/2016","1,964.00","1,964.00","1,964.00","1,964.00","","5.99%"
"09/19/2016","1,853.00","1,853.00","1,853.00","1,853.00","","10.30%"
"09/16/2016","1,680.00","1,680.00","1,680.00","1,680.00","","12.98%"
"09/15/2016","1,487.00","1,487.00","1,487.00","1,487.00","","2.98%"
"09/14/2016","1,444.00","1,444.00","1,444.00","1,444.00","","-10.14%"
"09/13/2016","1,607.00","1,607.00","1,607.00","1,607.00","","1.64%"
"09/12/2016","1,581.00","1,581.00","1,581.00","1,581.00","","0.96%"
"09/09/2016","1,566.00","1,566.00","1,566.00","1,566.00","","5.95%"
"09/08/2016","1,478.00","1,478.00","1,478.00","1,478.00","","7.80%"
"09/07/2016","1,371.00","1,371.00","1,371.00","1,371.00","","15.99%"
"09/06/2016","1,182.00","1,182.00","1,182.00","1,182.00","","9.55%"
"09/05/2016","1,079.00","1,079.00","1,079.00","1,079.00","","2.37%"
"09/02/2016","1,054.00","1,054.00","1,054.00","1,054.00","","5.19%"
"09/01/2016","1,002.00","1,002.00","1,002.00","1,002.00","","2.45%"
"08/31/2016","978.00","978.00","978.00","978.00","","-0.81%"
"08/30/2016","986.00","986.00","986.00","986.00","","-1.50%"
"08/26/2016","1,001.00","1,001.00","1,001.00","1,001.00","","2.77%"
"08/25/2016","974.00","974.00","974.00","974.00","","7.03%"
"08/24/2016","910.00","910.00","910.00","910.00","","5.69%"
"08/23/2016","861.00","861.00","861.00","861.00","","1.53%"
"08/22/2016","848.00","848.00","848.00","848.00","","0.59%"
"08/19/2016","843.00","843.00","843.00","843.00","","-1.06%"
"08/18/2016","852.00","852.00","852.00","852.00","","-3.73%"
"08/17/2016","885.00","885.00","885.00","885.00","","-4.43%"
"08/16/2016","926.00","926.00","926.00","926.00","","0.65%"
"08/15/2016","920.00","920.00","920.00","920.00","","3.25%"
"08/12/2016","891.00","891.00","891.00","891.00","","6.96%"
"08/11/2016","833.00","833.00","833.00","833.00","","4.78%"
"08/10/2016","795.00","795.00","795.00","795.00","","3.25%"
"08/09/2016","770.00","770.00","770.00","770.00","","-0.90%"
"08/08/2016","777.00","777.00","777.00","777.00","","0.91%"
"08/05/2016","770.00","770.00","770.00","770.00","","1.45%"
"08/04/2016","759.00","759.00","759.00","759.00","","0.13%"
"08/03/2016","758.00","758.00","758.00","758.00","","0.13%"
"08/02/2016","757.00","757.00","757.00","757.00","","0.00%"
"08/01/2016","757.00","757.00","757.00","757.00","","-1.43%"
"07/29/2016","768.00","768.00","768.00","768.00","","-1.54%"
"07/28/2016","780.00","780.00","780.00","780.00","","-2.86%"
"07/27/2016","803.00","803.00","803.00","803.00","","-4.52%"
"07/26/2016","841.00","841.00","841.00","841.00","","-4.10%"
"07/25/2016","877.00","877.00","877.00","877.00","","-2.01%"
"07/22/2016","895.00","895.00","895.00","895.00","","-1.21%"
"07/21/2016","906.00","906.00","906.00","906.00","","-3.31%"
"07/20/2016","937.00","937.00","937.00","937.00","","-4.97%"
"07/19/2016","986.00","986.00","986.00","986.00","","-2.95%"
"07/18/2016","1,016.00","1,016.00","1,016.00","1,016.00","","-0.68%"
"07/15/2016","1,023.00","1,023.00","1,023.00","1,023.00","","0.29%"
"07/14/2016","1,020.00","1,020.00","1,020.00","1,020.00","","0.99%"
"07/13/2016","1,010.00","1,010.00","1,010.00","1,010.00","","2.33%"
"07/12/2016","987.00","987.00","987.00","987.00","","-0.40%"
"07/11/2016","991.00","991.00","991.00","991.00","","-1.10%"
"07/08/2016","1,002.00","1,002.00","1,002.00","1,002.00","","-0.60%"
"07/07/2016","1,008.00","1,008.00","1,008.00","1,008.00","","-1.08%"
"07/06/2016","1,019.00","1,019.00","1,019.00","1,019.00","","-1.45%"
"07/05/2016","1,034.00","1,034.00","1,034.00","1,034.00","","-1.43%"
"07/04/2016","1,049.00","1,049.00","1,049.00","1,049.00","","1.84%"
"07/01/2016","1,030.00","1,030.00","1,030.00","1,030.00","","3.41%"
"06/30/2016","996.00","996.00","996.00","996.00","","4.29%"
"06/29/2016","955.00","955.00","955.00","955.00","","2.03%"
"06/28/2016","936.00","936.00","936.00","936.00","","1.85%"
"06/27/2016","919.00","919.00","919.00","919.00","","0.66%"
"06/24/2016","913.00","913.00","913.00","913.00","","1.78%"
"06/23/2016","897.00","897.00","897.00","897.00","","2.16%"
"06/22/2016","878.00","878.00","878.00","878.00","","0.57%"
"06/21/2016","873.00","873.00","873.00","873.00","","-2.68%"
"06/20/2016","897.00","897.00","897.00","897.00","","-3.24%"
"06/17/2016","927.00","927.00","927.00","927.00","","-5.02%"
"06/16/2016","976.00","976.00","976.00","976.00","","-2.40%"
"06/15/2016","1,000.00","1,000.00","1,000.00","1,000.00","","-1.77%"
"06/14/2016","1,018.00","1,018.00","1,018.00","1,018.00","","0.39%"
"06/13/2016","1,014.00","1,014.00","1,014.00","1,014.00","","0.80%"
"06/10/2016","1,006.00","1,006.00","1,006.00","1,006.00","","1.11%"
"06/09/2016","995.00","995.00","995.00","995.00","","2.26%"
"06/08/2016","973.00","973.00","973.00","973.00","","5.76%"
"06/07/2016","920.00","920.00","920.00","920.00","","-0.22%"
"06/06/2016","922.00","922.00","922.00","922.00","","0.99%"
"06/03/2016","913.00","913.00","913.00","913.00","","6.91%"
"06/02/2016","854.00","854.00","854.00","854.00","","-0.81%"
"06/01/2016","861.00","861.00","861.00","861.00","","0.82%"
"05/31/2016","854.00","854.00","854.00","854.00","","2.89%"
"05/27/2016","830.00","830.00","830.00","830.00","","4.67%"
"05/26/2016","793.00","793.00","793.00","793.00","","-0.75%"
"05/25/2016","799.00","799.00","799.00","799.00","","-5.78%"
"05/24/2016","848.00","848.00","848.00","848.00","","-2.53%"
"05/23/2016","870.00","870.00","870.00","870.00","","0.00%"
"05/20/2016","870.00","870.00","870.00","870.00","","-3.97%"
"05/19/2016","906.00","906.00","906.00","906.00","","-5.03%"
"05/18/2016","954.00","954.00","954.00","954.00","","-3.44%"
"05/17/2016","988.00","988.00","988.00","988.00","","15.69%"
"05/16/2016","854.00","854.00","854.00","854.00","","7.02%"
"05/13/2016","798.00","798.00","798.00","798.00","","10.22%"
"05/12/2016","724.00","724.00","724.00","724.00","","1.54%"
"05/11/2016","713.00","713.00","713.00","713.00","","-5.19%"
"05/10/2016","752.00","752.00","752.00","752.00","","-10.16%"
"05/09/2016","837.00","837.00","837.00","837.00","","-6.17%"
"05/06/2016","892.00","892.00","892.00","892.00","","-2.51%"
"05/05/2016","915.00","915.00","915.00","915.00","","-4.09%"
"05/04/2016","954.00","954.00","954.00","954.00","","-9.57%"
"05/03/2016","1,055.00","1,055.00","1,055.00","1,055.00","","-5.55%"
"04/29/2016","1,117.00","1,117.00","1,117.00","1,117.00","","-1.76%"
"04/28/2016","1,137.00","1,137.00","1,137.00","1,137.00","","-1.98%"
"04/27/2016","1,160.00","1,160.00","1,160.00","1,160.00","","2.20%"
"04/26/2016","1,135.00","1,135.00","1,135.00","1,135.00","","4.42%"
"04/25/2016","1,087.00","1,087.00","1,087.00","1,087.00","","0.18%"
"04/22/2016","1,085.00","1,085.00","1,085.00","1,085.00","","8.07%"
"04/21/2016","1,004.00","1,004.00","1,004.00","1,004.00","","-1.76%"
"04/20/2016","1,022.00","1,022.00","1,022.00","1,022.00","","-4.04%"
"04/19/2016","1,065.00","1,065.00","1,065.00","1,065.00","","3.40%"
"04/18/2016","1,030.00","1,030.00","1,030.00","1,030.00","","8.54%"
"04/15/2016","949.00","949.00","949.00","949.00","","14.20%"
"04/14/2016","831.00","831.00","831.00","831.00","","11.69%"
"04/13/2016","744.00","744.00","744.00","744.00","","0.00%"
"04/12/2016","744.00","744.00","744.00","744.00","","1.50%"
"04/11/2016","733.00","733.00","733.00","733.00","","11.74%"
"04/08/2016","656.00","656.00","656.00","656.00","","16.73%"
"04/07/2016","562.00","562.00","562.00","562.00","","17.82%"
"04/06/2016","477.00","477.00","477.00","477.00","","2.36%"
"04/05/2016","466.00","466.00","466.00","466.00","","9.91%"
"04/04/2016","424.00","424.00","424.00","424.00","","22.90%"
"04/01/2016","345.00","345.00","345.00","345.00","","27.78%"
"03/31/2016","270.00","270.00","270.00","270.00","","28.57%"
"03/30/2016","210.00","210.00","210.00","210.00","","1.45%"
"03/29/2016","207.00","207.00","207.00","207.00","","1.97%"
"03/24/2016","203.00","203.00","203.00","203.00","","3.57%"
"03/23/2016","196.00","196.00","196.00","196.00","","5.38%"
"03/22/2016","186.00","186.00","186.00","186.00","","-5.58%"
"03/21/2016","197.00","197.00","197.00","197.00","","0.00%"
"03/18/2016","197.00","197.00","197.00","197.00","","10.67%"
"03/17/2016","178.00","178.00","178.00","178.00","","3.49%"
"03/16/2016","172.00","172.00","172.00","172.00","","-7.53%"
"03/15/2016","186.00","186.00","186.00","186.00","","3.91%"
"03/14/2016","179.00","179.00","179.00","179.00","","1.70%"
"03/11/2016","176.00","176.00","176.00","176.00","","-1.12%"
"03/10/2016","178.00","178.00","178.00","178.00","","0.00%"
"03/09/2016","178.00","178.00","178.00","178.00","","-1.11%"
"03/08/2016","180.00","180.00","180.00","180.00","","11.80%"
"03/07/2016","161.00","161.00","161.00","161.00","","-1.83%"
"03/04/2016","164.00","164.00","164.00","164.00","","-1.20%"
"03/03/2016","166.00","166.00","166.00","166.00","","-2.92%"
"03/02/2016","171.00","171.00","171.00","171.00","","-1.72%"
"03/01/2016","174.00","174.00","174.00","174.00","","0.00%"
"02/29/2016","174.00","174.00","174.00","174.00","","-1.69%"
"02/26/2016","177.00","177.00","177.00","177.00","","-2.75%"
"02/25/2016","182.00","182.00","182.00","182.00","","-2.15%"
"02/24/2016","186.00","186.00","186.00","186.00","","-1.59%"
"02/23/2016","189.00","189.00","189.00","189.00","","-4.06%"
"02/22/2016","197.00","197.00","197.00","197.00","","-4.83%"
"02/19/2016","207.00","207.00","207.00","207.00","","-5.91%"
"02/18/2016","220.00","220.00","220.00","220.00","","-1.35%"
"02/17/2016","223.00","223.00","223.00","223.00","","0.00%"
"02/16/2016","223.00","223.00","223.00","223.00","","9.31%"
"02/15/2016","204.00","204.00","204.00","204.00","","2.51%"
"02/12/2016","199.00","199.00","199.00","199.00","","-3.40%"
"02/11/2016","206.00","206.00","206.00","206.00","","-0.96%"
"02/10/2016","208.00","208.00","208.00","208.00","","0.48%"
"02/09/2016","207.00","207.00","207.00","207.00","","0.00%"
"02/08/2016","207.00","207.00","207.00","207.00","","-2.36%"
"02/05/2016","212.00","212.00","212.00","212.00","","1.92%"
"02/04/2016","208.00","208.00","208.00","208.00","","-0.48%"
"02/03/2016","209.00","209.00","209.00","209.00","","-3.69%"
"02/02/2016","217.00","217.00","217.00","217.00","","0.00%"
"02/01/2016","217.00","217.00","217.00","217.00","","2.84%"
"01/29/2016","211.00","211.00","211.00","211.00","","-2.31%"
"01/28/2016","216.00","216.00","216.00","216.00","","-8.09%"
"01/27/2016","235.00","235.00","235.00","235.00","","-2.89%"
"01/26/2016","242.00","242.00","242.00","242.00","","-4.72%"
"01/25/2016","254.00","254.00","254.00","254.00","","10.92%"
"01/22/2016","229.00","229.00","229.00","229.00","","11.17%"
"01/21/2016","206.00","206.00","206.00","206.00","","10.75%"
"01/20/2016","186.00","186.00","186.00","186.00","","0.54%"
"01/19/2016","185.00","185.00","185.00","185.00","","-6.09%"
"01/18/2016","197.00","197.00","197.00","197.00","","-0.51%"
